player,route_index,route,voluntary_waits,initial_water,initial_food,samples,failures,failure_rate,failure_wilson_low,failure_wilson_high,mean_value,training_risk_budget,training_feasible
3,51,1-6-7-12-17-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,52,1-6-7-12-17-18-19-24-25,0,215,215,1500,41,0.027333333333333334,0.02021183428351895,0.03686962089062596,7079.048333333333,0.005,False
3,52,1-6-7-12-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,53,1-6-7-12-17-18-23-24-25,0,215,215,1500,108,0.072,0.05998329482631877,0.08620329787015658,6679.266666666666,0.005,False
3,53,1-6-7-12-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,54,1-6-7-12-17-22-23-24-25,0,215,215,1500,282,0.188,0.16903377523247706,0.20856018953691616,5803.613333333334,0.005,False
3,54,1-6-7-12-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,55,1-6-11-12-13-14-15-20-25,0,215,215,1500,295,0.19666666666666666,0.17733747985131462,0.2175455414522621,5743.081666666667,0.005,False
3,55,1-6-11-12-13-14-15-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,56,1-6-11-12-13-14-19-20-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,56,1-6-11-12-13-14-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,57,1-6-11-12-13-14-19-24-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,57,1-6-11-12-13-14-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,58,1-6-11-12-13-18-19-20-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,58,1-6-11-12-13-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,59,1-6-11-12-13-18-19-24-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,59,1-6-11-12-13-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,60,1-6-11-12-13-18-23-24-25,0,215,215,1500,295,0.19666666666666666,0.17733747985131462,0.2175455414522621,5743.081666666667,0.005,False
3,60,1-6-11-12-13-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,61,1-6-11-12-17-18-19-20-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,61,1-6-11-12-17-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,62,1-6-11-12-17-18-19-24-25,0,215,215,1500,107,0.07133333333333333,0.05937394629575595,0.08548271897501297,6683.471666666666,0.005,False
3,62,1-6-11-12-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,63,1-6-11-12-17-18-23-24-25,0,215,215,1500,295,0.19666666666666666,0.17733747985131462,0.2175455414522621,5743.081666666667,0.005,False
3,63,1-6-11-12-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,64,1-6-11-12-17-22-23-24-25,0,215,215,1500,387,0.258,0.2364959631162979,0.2807403813522699,5253.3516666666665,0.005,False
3,64,1-6-11-12-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,65,1-6-11-16-17-18-19-20-25,0,215,215,1500,296,0.19733333333333333,0.17797685915991493,0.21823608956936827,5739.71,0.005,False
3,65,1-6-11-16-17-18-19-20-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,66,1-6-11-16-17-18-19-24-25,0,215,215,1500,296,0.19733333333333333,0.17797685915991493,0.21823608956936827,5739.71,0.005,False
3,66,1-6-11-16-17-18-19-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,67,1-6-11-16-17-18-23-24-25,0,215,215,1500,399,0.266,0.24425731242371984,0.28893816115332516,5199.261666666666,0.005,False
3,67,1-6-11-16-17-18-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,68,1-6-11-16-17-22-23-24-25,0,215,215,1500,625,0.4166666666666667,0.3919613920794614,0.44179767970723555,4118.328333333333,0.005,False
3,68,1-6-11-16-17-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
3,69,1-6-11-16-21-22-23-24-25,0,215,215,1500,1033,0.6886666666666666,0.6647771529692504,0.7115923085056678,2194.185,0.005,False
3,69,1-6-11-16-21-22-23-24-25,1,225,230,1500,3,0.002,0.0006804084719908739,0.005863804525309888,7287.953333333333,0.005,True
